birth_year,profile,photo,name,id,birth_day,birth_month,country_id
1991,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3025567-mackenzie-boyd-clowes.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3025567.jpg,mackenzie boyd-clowes,3025567,13,07,CAN
1991,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3042318-cestmir-kozisek.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3042318.jpg,cestmir kozisek,3042318,09,11,CZE
1984,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3042314-lukas-hlava.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3042314.jpg,lukas hlava,3042314,10,09,CZE
1989,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3042317-roman-koudelka.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3042317.jpg,roman koudelka,3042317,09,07,CZE
1997,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3042319-viktor-polasek.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3042319.jpg,viktor polasek,3042319,18,07,CZE
1995,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3042322-vojtech-stursa.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3042322.jpg,vojtech stursa,3042322,03,08,CZE
1999,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3043294-artti-aigro.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3043294.jpg,artti aigro,3043294,29,08,EST
2000,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3043297-kevin-maltsev.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3043297.jpg,kevin maltsev,3043297,04,07,EST
1993,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3043298-martti-nomme.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3043298.jpg,martti nomme,3043298,07,08,EST
1998,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3029111-andreas-alamommo.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3029111.jpg,andreas alamommo,3029111,23,12,FIN
1995,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3029110-antti-aalto.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3029110.jpg,antti aalto,3029110,02,04,FIN
1997,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3029115-eetu-nousiainen.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3029115.jpg,eetu nousiainen,3029115,29,04,FIN
1977,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3042942-janne-ahonen.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3042942.jpg,janne ahonen,3042942,11,05,FIN
1994,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3034283-jarkko-maeaettae.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3034283.jpg,jarkko maeaettae,3034283,28,12,FIN
2000,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3025794-jonathan-learoyd.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3025794.jpg,jonathan learoyd,3025794,03,11,FRA
1984,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3025789-vincent-descombes-sevoie.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3025789.jpg,vincent descombes sevoie,3025789,09,01,FRA
1995,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3031831-andreas-wellinger.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3031831.jpg,andreas wellinger,3031831,28,08,GER
1993,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3030934-karl-geiger.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3030934.jpg,karl geiger,3030934,11,02,GER
1991,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3030916-markus-eisenbichler.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3030916.jpg,markus eisenbichler,3030916,03,04,GER
1991,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3030927-richard-freitag.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3030927.jpg,richard freitag,3030927,14,08,GER
1992,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3031706-stephan-leyhe.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3031706.jpg,stephan leyhe,3031706,05,01,GER
1997,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3031624-alex-insam.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3031624.jpg,alex insam,3031624,19,12,ITA
1988,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3031604-davide-bresadola.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3031604.jpg,davide bresadola,3031604,10,09,ITA
1994,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3031626-federico-cecon.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3031626.jpg,federico cecon,3031626,11,06,ITA
1987,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3034337-sebastian-colloredo.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3034337.jpg,sebastian colloredo,3034337,09,09,ITA
1985,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3012884-daiki-ito.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3012884.jpg,daiki ito,3012884,27,12,JPN
1991,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3012887-junshiro-kobayashi.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3012887.jpg,junshiro kobayashi,3012887,11,06,JPN
1972,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3012883-noriaki-kasai.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3012883.jpg,noriaki kasai,3012883,06,06,JPN
1996,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3012888-ryoyu-kobayashi.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3012888.jpg,ryoyu kobayashi,3012888,08,11,JPN
1987,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3012885-taku-takeuchi.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3012885.jpg,taku takeuchi,3012885,20,05,JPN
1999,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3041244-sergey-tkachenko.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3041244.jpg,sergey tkachenko,3041244,08,06,KAZ
1982,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3040973-choi-seou.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3040973.jpg,choi seou,3040973,03,12,KOR
1983,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3040974-kim-hyunki.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3040974.jpg,kim hyunki,3040974,09,02,KOR
1991,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3026358-anders-fannemel.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3026358.jpg,anders fannemel,3026358,13,05,NOR
1988,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3026361-andreas-stjernen.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3026361.jpg,andreas stjernen,3026361,30,07,NOR
1994,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3026363-daniel-andre-tande.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3026363.jpg,daniel andre tande,3026363,24,01,NOR
1995,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3026359-johann-andre-forfang.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3026359.jpg,johann andre forfang,3026359,04,07,NOR
1990,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3026353-robert-johansson.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3026353.jpg,robert johansson,3026353,23,03,NOR
1992,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3029363-alexey-romashov.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3029363.jpg,alexey romashov,3029363,29,04,OAR
1986,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3029361-denis-kornilov.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3029361.jpg,denis kornilov,3029361,17,08,OAR
1994,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3029360-evgeniy-klimov.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3029360.jpg,evgeniy klimov,3029360,03,02,OAR
1994,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3029362-mikhail-nazarov.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3029362.jpg,mikhail nazarov,3029362,14,10,OAR
1990,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3017637-dawid-kubacki.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3017637.jpg,dawid kubacki,3017637,12,03,POL
1987,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3018050-kamil-stoch.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3018050.jpg,kamil stoch,3018050,25,05,POL
1991,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3017634-maciej-kot.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3017634.jpg,maciej kot,3017634,09,06,POL
1987,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3018064-piotr-zyla.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3018064.jpg,piotr zyla,3018064,16,01,POL
1986,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3017594-stefan-hula.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3017594.jpg,stefan hula,3017594,29,09,POL
1993,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3043150-anze-semenic.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3043150.jpg,anze semenic,3043150,01,08,SLO
1983,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3043092-jernej-damjan.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3043092.jpg,jernej damjan,3043092,28,05,SLO
1992,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3043141-peter-prevc.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3043141.jpg,peter prevc,3043141,20,09,SLO
1997,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3043084-tilen-bartol.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3043084.jpg,tilen bartol,3043084,17,04,SLO
2000,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3048479-timi-zajc.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3048479.jpg,timi zajc,3048479,26,04,SLO
1991,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3034478-gregor-deschwanden.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3034478.jpg,gregor deschwanden,3034478,27,02,SUI
1981,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3034393-simon-ammann.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3034393.jpg,simon ammann,3034393,25,06,SUI
1997,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3028843-fatih-arda-ipcioglu.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3028843.jpg,fatih arda ipcioglu,3028843,28,09,TUR
1998,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3017905-casey-larson.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3017905.jpg,casey larson,3017905,16,12,USA
1996,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3015019-kevin-bickner.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3015019.jpg,kevin bickner,3015019,23,09,USA
1989,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3018736-michael-glasder.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3018736.jpg,michael glasder,3018736,27,03,USA
1995,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3018759-william-rhoads.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3018759.jpg,william rhoads,3018759,08,06,USA
1981,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3040972-choi-heung-chul.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3040972.jpg,choi heung chul,3040972,03,12,KOR
1997,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3025218-chiara-hoelzl.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3025218.jpg,chiara hoelzl,3025218,18,07,AUT
1983,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3025222-daniela-iraschko-stolz.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3025222.jpg,daniela iraschko-stolz,3025222,21,11,AUT
1991,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3025238-jacqueline-seifriedsberger.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3025238.jpg,jacqueline seifriedsberger,3025238,20,01,AUT
1995,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3025562-taylor-henrich.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3025562.jpg,taylor henrich,3025562,01,11,CAN
1994,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3022609-chang-xinyue.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3022609.jpg,chang xinyue,3022609,13,02,CHN
1994,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3047346-julia-kykkanen.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3047346.jpg,julia kykkanen,3047346,17,04,FIN
1996,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3025782-lea-lemare.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3025782.jpg,lea lemare,3025782,21,06,FRA
2001,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3025783-lucile-morat.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3025783.jpg,lucile morat,3025783,15,06,FRA
1992,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3031822-carina-vogt.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3031822.jpg,carina vogt,3031822,05,02,GER
1990,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3031809-juliane-seyfarth.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3031809.jpg,juliane seyfarth,3031809,19,02,GER
1996,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3030884-katharina-althaus.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3030884.jpg,katharina althaus,3030884,23,05,GER
1993,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3031817-ramona-straub.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3031817.jpg,ramona straub,3031817,19,09,GER
1990,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3030607-elena-runggaldier.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3030607.jpg,elena runggaldier,3030607,10,07,ITA
1994,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3030605-evelyn-insam.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3030605.jpg,evelyn insam,3030605,10,02,ITA
2000,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3030608-lara-malsiner.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3030608.jpg,lara malsiner,3030608,14,04,ITA
1997,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3030609-manuela-malsiner.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3030609.jpg,manuela malsiner,3030609,15,12,ITA
1993,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3012893-kaori-iwabuchi.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3012893.jpg,kaori iwabuchi,3012893,28,04,JPN
1996,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3012890-sara-takanashi.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3012890.jpg,sara takanashi,3012890,08,10,JPN
1997,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3012892-yuka-seto.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3012892.jpg,yuka seto,3012892,22,02,JPN
1994,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3012891-yuki-ito.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3012891.jpg,yuki ito,3012891,10,05,JPN
1999,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3040975-park-guylim.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3040975.jpg,park guylim,3040975,27,02,KOR
1994,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3026347-maren-lundby.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3026347.jpg,maren lundby,3026347,07,09,NOR
1999,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3026349-silje-opseth.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3026349.jpg,silje opseth,3026349,28,04,NOR
1998,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3029358-alexandra-kustova.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3029358.jpg,alexandra kustova,3029358,26,08,OAR
1987,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3029356-anastasiya-barannikova.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3029356.jpg,anastasiya barannikova,3029356,27,11,OAR
1991,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3029355-irina-avvakumova.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3029355.jpg,irina avvakumova,3029355,14,09,OAR
1998,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3029359-sofia-tikhonova.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3029359.jpg,sofia tikhonova,3029359,16,11,OAR
1997,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3027353-daniela-haralambie.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3027353.jpg,daniela haralambie,3027353,14,08,ROU
1998,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3043117-ema-klinec.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3043117.jpg,ema klinec,3043117,02,07,SLO
2000,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3043126-nika-kriznar.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3043126.jpg,nika kriznar,3043126,09,03,SLO
1994,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3043148-spela-rogelj.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3043148.jpg,spela rogelj,3043148,08,11,SLO
1995,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3043087-ursa-bogataj.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3043087.jpg,ursa bogataj,3043087,07,03,SLO
1989,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3015441-abby-ringquist.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3015441.jpg,abby ringquist,3015441,21,06,USA
1992,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3019732-nita-englund.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3019732.jpg,nita englund,3019732,10,06,USA
1994,https://www.olympic.org/pyeongchang-2018/results/en/ski-jumping/athlete-profile-n3017711-sarah-hendrickson.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3017711.jpg,sarah hendrickson,3017711,01,08,USA
1989,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3023608-alexander-payer.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3023608.jpg,alexander payer,3023608,12,09,AUT
1980,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3023609-andreas-prommegger.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3023609.jpg,andreas prommegger,3023609,10,11,AUT
1985,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3023598-benjamin-karl.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3023598.jpg,benjamin karl,3023598,16,10,AUT
1988,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3023599-sebastian-kislinger.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3023599.jpg,sebastian kislinger,3023599,01,08,AUT
1990,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3015095-radoslav-yankov.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3015095.jpg,radoslav yankov,3015095,26,01,BUL
1990,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3037081-darren-gardner.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3037081.jpg,darren gardner,3037081,14,05,CAN
1975,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3037082-jasey-jay-anderson.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3037082.jpg,jasey jay anderson,3037082,13,04,CAN
1982,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3026043-sylvain-dufour.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3026043.jpg,sylvain dufour,3026043,19,11,FRA
1987,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3029185-alexander-bergmann.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3029185.jpg,alexander bergmann,3029185,16,05,GER
1984,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3029186-patrick-bussler.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3029186.jpg,patrick bussler,3029186,01,06,GER
1993,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3029182-stefan-baumeister.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3029182.jpg,stefan baumeister,3029182,18,04,GER
1986,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3023923-aaron-march.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3023923.jpg,aaron march,3023923,14,05,ITA
1991,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3029400-edwin-coratti.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3029400.jpg,edwin coratti,3029400,19,06,ITA
1992,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3023925-mirko-felicetti.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3023925.jpg,mirko felicetti,3023925,15,07,ITA
1980,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3023931-roland-fischnaller.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3023931.jpg,roland fischnaller,3023931,19,09,ITA
1986,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3013711-masaki-shiba.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3013711.jpg,masaki shiba,3013711,26,04,JPN
1991,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3040954-choi-bogun.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3040954.jpg,choi bogun,3040954,28,08,KOR
1989,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3040953-kim-sangkyum.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3040953.jpg,kim sangkyum,3040953,30,01,KOR
1995,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3040955-lee-sangho.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3040955.jpg,lee sangho,3040955,12,09,KOR
1989,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3032434-andrey-sobolev.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3032434.jpg,andrey sobolev,3032434,27,11,OAR
